   34000    1.52350   -1.46761    0.05590    1.92963e-02
   34100    1.52222   -1.46391    0.05831    1.06555e-02
   34200    1.48743   -1.44617    0.04126    4.19994e-02
   34300    1.37163   -1.33412    0.03751    9.32320e-02
   34400    1.57820   -1.43505    0.14315   -4.38791e-04
   34500    1.44403   -1.35142    0.09261    6.28091e-02
   34600    1.48125   -1.38586    0.09539    3.55786e-02
   34700    1.54953   -1.41741    0.13212    2.25548e-02
   34800    1.56410   -1.45191    0.11219    4.18077e-02
   34900    1.53098   -1.46919    0.06180    4.89952e-02
   35000    1.46257   -1.42947    0.03311    7.74783e-02
   35100    1.50934   -1.47501    0.03433    3.41334e-02
   35200    1.49621   -1.46180    0.03441    1.89944e-02
   35300    1.43426   -1.37534    0.05892    4.46292e-02
   35400    1.55225   -1.44760    0.10465   -1.17723e-02
   35500    1.41920   -1.35422    0.06498    4.78927e-02
   35600    1.51442   -1.39351    0.12090    7.00334e-03
   35700    1.48727   -1.37225    0.11502    3.20677e-02
   35800    1.49015   -1.38719    0.10296    6.13737e-02
   35900    1.51641   -1.36805    0.14836    8.35135e-02
   36000    1.52332   -1.39618    0.12714    6.41128e-02
   36100    1.49257   -1.37533    0.11725    6.20388e-02
   36200    1.45543   -1.33518    0.12024    5.96167e-02
   36300    1.41697   -1.27964    0.13733    4.61075e-02
   36400    1.47294   -1.26366    0.20927    6.49322e-03
   36500    1.45802   -1.23884    0.21918    1.92285e-02
   36600    1.44326   -1.18525    0.25801    7.24008e-02
   36700    1.50832   -1.20815    0.30018    6.47204e-02
   36800    1.49093   -1.20801    0.28292    4.74980e-02
   36900    1.48337   -1.18383    0.29953    3.50118e-02
   37000    1.47798   -1.16906    0.30891    2.49550e-02
   37100    1.51473   -1.18001    0.33472    1.31811e-02
   37200    1.45845   -1.12395    0.33451    8.42209e-02
   37300    1.48540   -1.16221    0.32319    7.35767e-02
   37400    1.55047   -1.18915    0.36131    5.97209e-02
   37500    1.48063   -1.16307    0.31756    4.94567e-02
   37600    1.47591   -1.14134    0.33457    4.29498e-02
   37700    1.44400   -1.08870    0.35530    6.25792e-02
   37800    1.46498   -1.06593    0.39904    5.69668e-02
   37900    1.52320   -1.12699    0.39621    2.15052e-02
   38000    1.45157   -1.06088    0.39069    8.56438e-02
   38100    1.56863   -1.15379    0.41484    2.91814e-02
   38200    1.47610   -1.11353    0.36257    7.21717e-02
   38300    1.53684   -1.18282    0.35401    2.15420e-02
   38400    1.54203   -1.19318    0.34885    2.25345e-02
   38500    1.48842   -1.18171    0.30671    4.55051e-02
   38600    1.53023   -1.20114    0.32909    2.15647e-02
   38700    1.45977   -1.14348    0.31629    3.34289e-02
   38800    1.47304   -1.14015    0.33290    1.72829e-02
   38900    1.44532   -1.10369    0.34163    3.49084e-02
   39000    1.49461   -1.12286    0.37175    3.17538e-02
   39100    1.49088   -1.09524    0.39564    6.77951e-02
   39200    1.53608   -1.15504    0.38104    3.26353e-02
   39300    1.51611   -1.14345    0.37267    5.03481e-02
   39400    1.55392   -1.19910    0.35481    2.76657e-02
   39500    1.53037   -1.20713    0.32324    4.35441e-02
   39600    1.60068   -1.29225    0.30842    2.70124e-02
   39700    1.54371   -1.30555    0.23815    7.58507e-02
   39800    1.53825   -1.29568    0.24257    9.10451e-02
   39900    1.50344   -1.24072    0.26273    9.49786e-02
   40000    1.51079   -1.30281    0.20798    1.37155e-02
   40100    1.48018   -1.26185    0.21832    2.91596e-02
   40200    1.45528   -1.23585    0.21942    3.24101e-02
   40300    1.48516   -1.21469    0.27047    1.28717e-02
